YYYY DOY   X(au)   Y(au)   Z(au)
1982  57   -7.38    9.79    2.40
1982  59   -7.40    9.79    2.43
1982  61   -7.41    9.80    2.43
1982  63   -7.43    9.79    2.46
1982  65   -7.46    9.79    2.46
1982  67   -7.47    9.80    2.48
1982  69   -7.49    9.80    2.49
1982  71   -7.52    9.80    2.51
1982  73   -7.52    9.80    2.51
1982  75   -7.55    9.81    2.52
1982  77   -7.58    9.80    2.54
1982  79   -7.58    9.81    2.55
1982  81   -7.61    9.81    2.57
1982  83   -7.63    9.81    2.57
1982  85   -7.64    9.82    2.60
1982  87   -7.67    9.82    2.60
1982  89   -7.69    9.81    2.63
1982  91   -7.70    9.83    2.63
1982  93   -7.72    9.82    2.66
1982  95   -7.75    9.82    2.66
1982  97   -7.76    9.82    2.68
1982  99   -7.79    9.82    2.69
1982 101   -7.80    9.84    2.71
1982 103   -7.82    9.83    2.72
1982 105   -7.85    9.83    2.72
1982 107   -7.85    9.83    2.74
1982 109   -7.88    9.84    2.75
1982 111   -7.91    9.83    2.77
1982 113   -7.91    9.84    2.78
1982 115   -7.94    9.84    2.80
1982 117   -7.96    9.83    2.81
1982 119   -7.97    9.84    2.83
1982 121   -8.00    9.85    2.84
1982 123   -8.01    9.85    2.84
1982 125   -8.03    9.85    2.86
1982 127   -8.06    9.85    2.87
1982 129   -8.07    9.86    2.89
1982 131   -8.10    9.86    2.90
1982 133   -8.10    9.86    2.92
1982 135   -8.13    9.86    2.93
1982 137   -8.15    9.86    2.95
1982 139   -8.16    9.87    2.96
1982 141   -8.19    9.87    2.96
1982 143   -8.21    9.85    2.98
1982 145   -8.22    9.87    2.99
1982 147   -8.25    9.87    3.02
1982 149   -8.26    9.87    3.02
1982 151   -8.28    9.87    3.05
1982 153   -8.31    9.87    3.05
1982 155   -8.32    9.88    3.05
1982 157   -8.34    9.87    3.08
1982 159   -8.36    9.89    3.08
1982 161   -8.38    9.88    3.11
1982 163   -8.41    9.88    3.11
1982 165   -8.41    9.89    3.12
1982 167   -8.44    9.88    3.14
1982 169   -8.45    9.90    3.15
1982 171   -8.47    9.88    3.17
1982 173   -8.50    9.88    3.18
1982 175   -8.51    9.90    3.21
1982 177   -8.53    9.89    3.21
1982 179   -8.55    9.90    3.21
1982 181   -8.57    9.90    3.24
1982 183   -8.58    9.91    3.24
1982 185   -8.61    9.90    3.27
1982 187   -8.64    9.90    3.28
1982 189   -8.64    9.91    3.28
1982 191   -8.67    9.90    3.31
1982 193   -8.68    9.92    3.31
1982 195   -8.70    9.91    3.34
1982 197   -8.73    9.90    3.34
1982 199   -8.74    9.92    3.35
1982 201   -8.76    9.91    3.37
1982 203   -8.78    9.92    3.38
1982 205   -8.80    9.92    3.40
1982 207   -8.81    9.92    3.41
1982 209   -8.84    9.92    3.41
1982 211   -8.87    9.92    3.44
1982 213   -8.87    9.92    3.44
1982 215   -8.90    9.92    3.47
1982 217   -8.91    9.93    3.48
1982 219   -8.94    9.92    3.48
1982 221   -8.94    9.93    3.51
1982 223   -8.97    9.93    3.51
1982 225   -8.98    9.94    3.51
1982 227   -9.01    9.93    3.54
1982 229   -9.04    9.93    3.55
1982 231   -9.04    9.94    3.57
1982 233   -9.07    9.93    3.58
1982 235   -9.08    9.95    3.58
1982 237   -9.10    9.93    3.61
1982 239   -9.12    9.95    3.62
1982 241   -9.14    9.94    3.64
1982 243   -9.16    9.96    3.65
1982 245   -9.18    9.95    3.65
1982 247   -9.21    9.94    3.68
1982 249   -9.22    9.96    3.69
1982 251   -9.24    9.95    3.69
1982 253   -9.25    9.96    3.72
1982 255   -9.28    9.95    3.72
1982 257   -9.29    9.96    3.73
1982 259   -9.31    9.95    3.75
1982 261   -9.33    9.97    3.76
1982 263   -9.35    9.96    3.79
1982 265   -9.36    9.97    3.79
1982 267   -9.39    9.97    3.80
1982 269   -9.40    9.97    3.83
1982 271   -9.42    9.97    3.83
1982 273   -9.45    9.96    3.83
1982 275   -9.46    9.97    3.86
1982 277   -9.49    9.97    3.87
1982 279   -9.50    9.98    3.87
1982 281   -9.53    9.97    3.90
1982 283   -9.54    9.98    3.91
1982 285   -9.56    9.97    3.93
1982 287   -9.57    9.98    3.94
1982 289   -9.60    9.98    3.95
1982 291   -9.61    9.99    3.97
1982 293   -9.64    9.98    3.98
1982 295   -9.65    9.99    3.98
1982 297   -9.67    9.98    4.01
1982 299   -9.68    9.99    4.02
1982 301   -9.71    9.99    4.02
1982 303   -9.72   10.00    4.05
1982 305   -9.75    9.99    4.06
1982 307   -9.76   10.00    4.06
1982 309   -9.78    9.99    4.09
1982 311   -9.80   10.01    4.09
1982 313   -9.83   10.00    4.10
1982 315   -9.83   10.00    4.13
1982 317   -9.86   10.00    4.13
1982 319   -9.87   10.01    4.14
1982 321   -9.89   10.00    4.17
1982 323   -9.91   10.01    4.17
1982 325   -9.94   10.01    4.18
1982 327   -9.95   10.02    4.21
1982 329   -9.97   10.01    4.21
1982 331   -9.98   10.02    4.22
1982 333  -10.01   10.01    4.25
1982 335  -10.02   10.02    4.25
1982 337  -10.05   10.01    4.26
1982 339  -10.06   10.02    4.29
1982 341  -10.09   10.02    4.29
1982 343  -10.10   10.03    4.30
1982 345  -10.12   10.01    4.33
1982 347  -10.13   10.03    4.33
1982 349  -10.16   10.02    4.34
1982 351  -10.17   10.03    4.37
1982 353  -10.20   10.02    4.37
1982 355  -10.21   10.03    4.38
1982 357  -10.24   10.02    4.41
1982 359  -10.25   10.04    4.41
1982 361  -10.27   10.03    4.42
1982 363  -10.28   10.03    4.45
1982 365  -10.31   10.03    4.45
